created_at,"field1(Temperatura ºC )",field2(Humedad),field3(Voltage),"field4(WIFI RSSI)","field5(GSM RSSI)",field6(Light),"field7(RS485 Temperature ºC )","field8(RS485 Humidity)","field9(Presión atmosférica)","field10(RS485 Soil Moisture)","field11(External Light)","field12(PT100 Temperature)","field13(Wind Speed)","field14(Carbon Dioxide)","field15(RS485 Atmospheric Pressure)",status,lat,long,elev,wifi,cell,serial,log,wifi_loc,cell_loc
2025-06-27T02:37:57-05:00,20.2548,53.6812,3.6001,,,21.9,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-27T02:38:02-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-27T02:38:15-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,502,,
2025-06-27T02:38:16-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-06-27T03:37:57-05:00,20.2949,53.4279,3.6001,,,23.7,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-27T03:38:02-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-27T03:38:15-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-06-27T04:37:58-05:00,20.0118,53.4829,3.6001,,,6.15,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-27T04:38:02-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-27T04:38:16-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-06-27T05:37:59-05:00,19.8302,54.8119,3.6001,,,21,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-27T05:38:03-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-27T05:38:17-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-06-27T06:37:59-05:00,20.1266,52.5826,3.6001,,,368.4,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-27T06:38:04-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-27T06:38:17-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-06-27T07:37:59-05:00,20.5913,53.4508,3.6001,,,112.8,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-27T07:38:04-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-27T07:38:17-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,502,,
2025-06-27T07:38:18-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-06-27T08:37:59-05:00,21.0986,51.5694,3.6001,,,99.75,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-27T08:38:02-05:00,,,,,,,,,,,,,,,,,,,,"04:d4:c4:36:a9:c0,-49;40:b0:76:af:1c:68,-68;d4:5d:64:ea:85:20,-71;98:35:ed:1e:e6:6d,-79;08:33:ed:82:1a:af,-79",,X8A835VGS1A,,,
2025-06-27T08:38:04-05:00,,,,,,,,,101.9,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-27T08:38:08-05:00,,,,-68,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-27T09:37:59-05:00,21.2722,55.4025,3.6001,,,171,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-27T09:38:04-05:00,,,,,,,,,101.9,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-27T09:38:15-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-06-27T10:38:00-05:00,21.8917,55.6847,3.6001,,,277.05,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-27T10:38:04-05:00,,,,,,,,,101.9,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-27T10:38:17-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,502,,
2025-06-27T10:38:18-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-06-27T11:38:00-05:00,22.3457,54.403,3.6001,,,250.05,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-27T11:38:04-05:00,,,,,,,,,101.9,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-27T11:38:18-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-06-27T12:38:00-05:00,22.2763,54.3908,3.5964,,,101.7,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-27T12:38:03-05:00,,,,,,,,,,,,,,,,,,,,"04:d4:c4:36:a9:c0,-51;40:b0:76:af:1c:68,-68;d4:5d:64:ea:85:20,-69;58:9b:f9:58:cd:50,-73;4c:ed:fb:7a:89:00,-74",,X8A835VGS1A,,,
2025-06-27T12:38:04-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-27T12:38:17-05:00,,,,-67,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-27T13:38:00-05:00,22.0626,55.0179,3.6001,,,117.6,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-27T13:38:05-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-27T13:38:07-05:00,,,,-70,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-27T14:38:00-05:00,22.076,54.8379,3.6001,,,58.35,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-27T14:38:04-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-27T14:38:15-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,502,,
2025-06-27T14:38:16-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-06-27T15:38:00-05:00,22.0893,54.1695,3.6001,,,65.85,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-27T15:38:05-05:00,,,,,,,,,101.6,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-27T15:38:18-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-06-27T16:38:00-05:00,22.1321,53.2555,3.6001,,,57.15,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-27T16:38:05-05:00,,,,,,,,,101.6,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-27T16:38:18-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,502,,
2025-06-27T16:38:19-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-06-27T17:38:01-05:00,21.8917,54.2199,3.6001,,,282.45,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-27T17:38:03-05:00,,,,,,,,,,,,,,,,,,,,"04:d4:c4:36:a9:c0,-49;4a:0d:61:74:09:c6,-59;40:b0:76:af:1c:68,-71;58:9b:f9:58:cd:50,-73;1a:d9:de:36:44:58,-76",,X8A835VGS1A,,,
2025-06-27T17:38:05-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-27T17:38:15-05:00,,,,-69,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-27T18:38:02-05:00,21.7235,55.2697,3.6001,,,271.65,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-27T18:38:06-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-27T18:38:07-05:00,,,,-73,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-27T19:38:02-05:00,22.2148,53.611,3.5964,,,279.15,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-27T19:38:07-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-27T19:38:13-05:00,,,,-75,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-27T20:38:03-05:00,21.6381,52.6589,3.5964,,,282.6,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-27T20:38:07-05:00,,,,,,,,,101.9,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-27T20:38:18-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,502,,
2025-06-27T20:38:19-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-06-27T21:38:03-05:00,21.582,51.9005,3.6001,,,280.05,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-27T21:38:07-05:00,,,,,,,,,101.9,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-27T21:38:20-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-06-27T22:38:03-05:00,21.0853,51.9539,3.6001,,,251.85,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-27T22:38:06-05:00,,,,,,,,,,,,,,,,,,,,"04:d4:c4:36:a9:c0,-49;4c:ed:fb:7a:89:00,-71;58:9b:f9:58:cd:50,-73;40:b0:76:af:1c:68,-76;58:9b:f7:72:3a:00,-77",,X8A835VGS1A,,,
2025-06-27T22:38:07-05:00,,,,,,,,,102,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-27T22:38:10-05:00,,,,-53,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-27T23:38:03-05:00,21.1734,52.1111,3.5964,,,295.5,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-27T23:38:07-05:00,,,,,,,,,102,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-27T23:38:19-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-06-28T00:38:04-05:00,21.2001,51.1727,3.6001,,,285.9,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-28T00:38:06-05:00,,,,,,,,,,,,,,,,,,,,"e8:26:89:cd:2e:40,-49;04:d4:c4:36:a9:c0,-55;98:35:ed:1e:e6:6d,-67;40:b0:76:af:1c:68,-70;4c:ed:fb:7a:89:00,-72",,X8A835VGS1A,,,
2025-06-28T00:38:08-05:00,,,,,,,,,102,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-28T00:38:19-05:00,,,,-58,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-28T01:38:05-05:00,20.8183,51.0674,3.6001,,,4.65,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-28T01:38:09-05:00,,,,,,,,,101.9,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-28T01:38:20-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-06-28T02:38:05-05:00,20.4658,51.2627,3.6001,,,17.4,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-28T02:38:09-05:00,,,,,,,,,101.9,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-28T02:38:23-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-06-28T03:38:05-05:00,20.4791,51.5236,3.6001,,,17.55,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-28T03:38:10-05:00,,,,,,,,,101.9,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-28T03:38:23-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-06-28T04:38:05-05:00,20.5619,50.3105,3.6001,,,2.1,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-28T04:38:09-05:00,,,,,,,,,101.9,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-28T04:38:22-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,502,,
2025-06-28T04:38:23-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-06-28T05:38:06-05:00,20.0839,51.5053,3.6001,,,267.6,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-28T05:38:10-05:00,,,,,,,,,101.9,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-28T05:38:24-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-06-28T06:38:06-05:00,21.0292,50.2922,3.6001,,,275.55,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-28T06:38:09-05:00,,,,,,,,,,,,,,,,,,,,"04:d4:c4:36:a9:c0,-60;d4:5d:64:ea:85:20,-68;58:9b:f9:58:cd:50,-75;98:35:ed:1e:e6:6d,-83;98:35:ed:44:42:ff,-85",,X8A835VGS1A,,,
2025-06-28T06:38:10-05:00,,,,,,,,,102,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-28T06:38:12-05:00,,,,-58,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-28T07:38:06-05:00,20.7622,51.9142,3.6001,,,295.95,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-28T07:38:10-05:00,,,,,,,,,102,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-28T07:38:22-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-06-28T08:38:06-05:00,20.6794,52.2988,3.5964,,,46.65,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-28T08:38:10-05:00,,,,,,,,,102.1,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-28T08:38:24-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-06-28T09:38:07-05:00,21.3123,53.5714,3.5964,,,263.4,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-28T09:38:09-05:00,,,,,,,,,,,,,,,,,,,,"04:d4:c4:36:a9:c0,-50;40:b0:76:af:1c:68,-70;d4:5d:64:ea:85:20,-70;98:35:ed:1e:e6:6d,-72;4c:ed:fb:7a:89:00,-72",,X8A835VGS1A,,,
2025-06-28T09:38:11-05:00,,,,,,,,,102.1,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-28T09:38:13-05:00,,,,-51,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-28T10:38:07-05:00,21.8784,53.4203,3.5964,,,94.65,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-28T10:38:12-05:00,,,,,,,,,102,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-28T10:38:23-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,502,,
2025-06-28T10:38:24-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-06-28T11:38:07-05:00,21.9345,53.579,3.5964,,,48.6,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-28T11:38:11-05:00,,,,,,,,,101.9,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-28T11:38:24-05:00,,,,-52,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-28T11:38:31-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-06-28T12:38:07-05:00,21.9345,53.1685,3.5964,,,67.8,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-28T12:38:12-05:00,,,,-69,,,,,101.9,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-28T13:38:07-05:00,21.9078,52.1202,3.6001,,,120.9,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-28T13:38:11-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-28T13:38:21-05:00,,,,-52,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-28T14:38:07-05:00,21.9772,54.5266,3.5964,,,65.55,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-28T14:38:12-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-28T14:38:13-05:00,,,,-70,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-28T14:38:23-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,503,,
2025-06-28T14:38:24-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-06-28T15:38:07-05:00,22.3163,53.5576,3.5964,,,44.7,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-28T15:38:12-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-28T15:38:13-05:00,,,,-68,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-28T15:38:27-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-06-28T16:38:08-05:00,22.303,53.7819,3.5964,,,276.6,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-28T16:38:12-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-28T16:38:13-05:00,,,,-69,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-28T17:38:08-05:00,21.9638,53.5378,3.5964,,,283.8,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-28T17:38:12-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-28T17:38:13-05:00,,,,-52,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-28T18:38:09-05:00,21.7956,53.5439,3.5964,,,271.65,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-28T18:38:13-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-28T18:38:24-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-06-28T19:38:09-05:00,21.7956,53.7133,3.5964,,,269.4,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-28T19:38:11-05:00,,,,,,,,,,,,,,,,,,,,"04:d4:c4:36:a9:c0,-56;d4:5d:64:ea:85:20,-72;58:9b:f9:58:cd:50,-73;40:b0:76:af:1c:68,-75;4c:ed:fb:7a:89:00,-77",,X8A835VGS1A,,,
2025-06-28T19:38:13-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-28T19:38:19-05:00,,,,-71,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-28T20:38:09-05:00,21.2428,52.4956,3.5964,,,268.5,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-28T20:38:12-05:00,,,,-71,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-28T20:38:14-05:00,,,,,,,,,101.9,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-28T21:38:09-05:00,21.2989,49.2134,3.5964,,,259.35,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-28T21:38:14-05:00,,,,,,,,,102,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-28T21:38:15-05:00,,,,-72,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-28T22:38:09-05:00,20.4658,49.9413,3.5964,,,8.7,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-28T22:38:14-05:00,,,,,,,,,102,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-28T22:38:15-05:00,,,,-56,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-28T23:38:10-05:00,20.4498,52.1965,3.5964,,,53.1,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-28T23:38:12-05:00,,,,-62,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-28T23:38:14-05:00,,,,,,,,,102,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-29T00:38:11-05:00,20.4231,50.5348,3.5964,,,256.8,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-29T00:38:15-05:00,,,,,,,,,102,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-29T00:38:26-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-06-29T01:38:11-05:00,20.5913,53.0434,3.5964,,,257.7,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-29T01:38:14-05:00,,,,,,,,,,,,,,,,,,,,"04:d4:c4:36:a9:c0,-46;d4:5d:64:ea:85:20,-70;98:35:ed:1e:e6:6d,-70;fc:4a:e9:f1:f9:6e,-87;a4:98:13:8d:2e:a9,-91",,X8A835VGS1A,,,
2025-06-29T01:38:15-05:00,,,,,,,,,101.9,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-29T01:38:17-05:00,,,,-44,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-29T02:38:12-05:00,20.0839,51.0292,3.5964,,,6.75,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-29T02:38:14-05:00,,,,-54,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-29T02:38:16-05:00,,,,,,,,,101.9,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-29T03:38:13-05:00,19.8863,53.7819,3.5964,,,7.5,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-29T03:38:17-05:00,,,,,,,,,101.9,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-29T03:38:18-05:00,,,,-73,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-29T04:38:14-05:00,19.8703,51.9097,3.5964,,,10.2,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-29T04:38:18-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-29T04:38:29-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,502,,
2025-06-29T04:38:30-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-06-29T05:38:15-05:00,20.0252,52.6375,3.5964,,,39.75,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-29T05:38:19-05:00,,,,,,,,,101.9,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-29T05:38:32-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,502,,
2025-06-29T05:38:33-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-06-29T06:38:15-05:00,20.5219,52.6009,3.5964,,,401.55,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-29T06:38:18-05:00,,,,,,,,,,,,,,,,,,,,"04:d4:c4:36:a9:c0,-55;d4:5d:64:ea:85:20,-72;58:9b:f9:58:cd:50,-74;40:b0:76:af:1c:68,-75;98:35:ed:1e:e6:6d,-78",,X8A835VGS1A,,,
2025-06-29T06:38:19-05:00,,,,,,,,,101.9,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-29T06:38:23-05:00,,,,-70,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-29T07:38:15-05:00,21.3977,49.4362,3.5964,,,597.45,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-29T07:38:19-05:00,,,,-73,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-29T07:38:20-05:00,,,,,,,,,101.9,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-29T08:38:15-05:00,21.4538,49.9825,3.5964,,,575.25,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-29T08:38:18-05:00,,,,-70,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-29T08:38:19-05:00,,,,,,,,,101.9,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-29T09:38:16-05:00,21.6087,51.78,3.5964,,,549.3,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-29T09:38:20-05:00,,,,,,,,,101.9,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-29T09:38:22-05:00,,,,-73,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-29T09:38:33-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-06-29T10:38:16-05:00,22.2148,52.2927,3.5964,,,385.35,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-29T10:38:19-05:00,,,,-71,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-29T10:38:21-05:00,,,,,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-29T10:38:33-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,503,,
2025-06-29T10:38:34-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-06-29T11:38:16-05:00,22.4445,51.6014,3.5964,,,408.9,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-29T11:38:20-05:00,,,,-70,,,,,101.8,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-29T11:38:31-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-06-29T12:38:17-05:00,22.2309,52.7153,3.5964,,,412.2,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-29T12:38:21-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-29T12:38:23-05:00,,,,-69,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-29T13:38:17-05:00,22.2763,51.8349,3.5964,,,405.9,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-29T13:38:21-05:00,,,,,,,,,101.7,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-29T13:38:32-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,502,,
2025-06-29T13:38:33-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-06-29T14:38:17-05:00,22.2896,55.0759,3.5964,,,405.9,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-29T14:38:22-05:00,,,,,,,,,101.6,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-29T14:38:35-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-06-29T15:38:18-05:00,22.0466,53.0266,3.5964,,,323.4,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-29T15:38:20-05:00,,,,,,,,,,,,,,,,,,,,"04:d4:c4:36:a9:c0,-64;d4:5d:64:ea:85:20,-71;58:9b:f9:58:cd:50,-72;40:b0:76:af:1c:68,-78;98:35:ed:1e:e6:6d,-80",,X8A835VGS1A,,,
2025-06-29T15:38:22-05:00,,,,,,,,,101.6,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-29T15:38:24-05:00,,,,-50,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-29T16:38:18-05:00,22.076,54.8058,3.5964,,,318,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-29T16:38:22-05:00,,,,,,,,,101.6,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-29T16:38:28-05:00,,,,-75,,,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-29T16:38:38-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-06-29T16:38:39-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,-1,,
2025-06-29T17:38:18-05:00,22.2015,52.6513,3.5927,,,333,,,,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-29T17:38:22-05:00,,,,,,,,,101.6,,,,,,,,,,,,,X8A835VGS1A,,,
2025-06-29T17:38:33-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,502,,
2025-06-29T17:38:34-05:00,,,,,,,,,,,,,,,,,,,,,,X8A835VGS1A,507,,
2025-06-29T18:38:19-05:00,22.2442,51.693,3.5964,,,328.05,,,,,,,,,,,,,,,,X8A835VGS1A,,,
