created_at,"field1(Temperature ºC )",field2(Humidity),field3(Voltage),"field4(WIFI RSSI)","field5(GSM RSSI)",field6(Light),"field7(RS485 Temperature ºC )","field8(RS485 Humidity)","field9(RS485 Soil Temperature)","field10(RS485 Soil Moisture)","field11(External Light)","field12(PT100 Temperature)","field13(Wind Speed)","field14(Carbon Dioxide)","field15(RS485 Atmospheric Pressure)",status,lat,long,elev,wifi,cell,serial,log,wifi_loc,cell_loc
2025-03-18T23:48:16-05:00,25.3231,62.1866,,,,256.95,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-18T23:48:20-05:00,,,,-72,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-19T00:47:59-05:00,,,4.0293,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-19T00:48:16-05:00,25.2964,62.002,,,,243,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-19T00:48:20-05:00,,,,-59,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-19T01:48:00-05:00,,,4.033,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-19T01:48:16-05:00,25.2403,60.7248,,,,254.85,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-19T01:48:23-05:00,,,,-59,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-19T02:48:01-05:00,,,4.033,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-19T02:48:16-05:00,25.227,60.1205,,,,1.95,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-19T02:48:31-05:00,,,,-55,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-19T03:48:01-05:00,,,4.033,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-19T03:48:17-05:00,24.8024,59.0127,,,,1.95,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-19T03:48:19-05:00,,,,-55,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-19T04:48:02-05:00,,,4.0293,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-19T04:48:17-05:00,25.0721,60.7263,,,,239.55,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-19T04:48:21-05:00,,,,-56,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-19T05:48:02-05:00,,,4.0293,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-19T05:48:17-05:00,24.5781,59.2599,,,,217.05,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-19T05:48:21-05:00,,,,-65,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-19T06:48:02-05:00,,,4.0293,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-19T06:48:18-05:00,24.6048,58.2452,,,,216.45,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-19T06:48:22-05:00,,,,-57,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-19T07:48:02-05:00,,,4.0293,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-19T07:48:19-05:00,24.6902,60.8072,,,,219.6,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-19T07:48:23-05:00,,,,-60,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-19T08:48:02-05:00,,,4.0293,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-19T08:48:19-05:00,24.9012,61.4771,,,,237.3,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-19T08:48:22-05:00,,,,-56,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-19T09:48:02-05:00,,,4.0293,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-19T09:48:19-05:00,24.8852,62.3224,,,,237.3,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-19T09:48:23-05:00,,,,-51,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-19T10:48:03-05:00,,,4.0293,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-19T10:48:19-05:00,24.7864,61.265,,,,235.05,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-19T10:48:25-05:00,,,,-53,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-19T11:48:03-05:00,,,4.0293,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-19T11:48:19-05:00,25.2964,63.0747,,,,250.8,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-19T11:48:27-05:00,,,,-53,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-19T12:48:04-05:00,,,4.0293,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-19T12:48:19-05:00,25.1842,62.8717,,,,247.05,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-19T12:48:22-05:00,,,,-52,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-19T13:48:05-05:00,,,4.0293,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-19T13:48:19-05:00,24.9973,60.3143,,,,247.95,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-19T13:48:27-05:00,,,,-54,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-19T14:48:06-05:00,,,4.0293,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-19T14:48:19-05:00,25.0721,61.4023,,,,37.8,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-19T14:48:22-05:00,,,,-49,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-19T15:48:06-05:00,,,4.0293,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-19T15:48:20-05:00,25.7904,62.2644,,,,264.6,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-19T15:48:35-05:00,,,,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,502,,
2025-03-19T15:48:36-05:00,,,,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,507,,
2025-03-19T16:48:07-05:00,,,4.033,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-19T16:48:20-05:00,25.7477,63.1388,,,,256.65,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-19T16:48:23-05:00,,,,,,,,,,,,,,,,,,,,"88:66:39:41:54:cf,-48;4c:ed:fb:7a:67:20,-56;a4:be:2c:5f:dd:56,-57;a4:be:2c:60:26:9e,-59;4c:ed:fb:7a:97:20,-61",,TTQ1F13GS1A,,,
2025-03-19T16:48:26-05:00,,,,-52,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-19T17:48:07-05:00,,,4.0293,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-19T17:48:21-05:00,25.2964,62.9236,,,,259.35,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-19T17:48:23-05:00,,,,-52,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-19T18:48:07-05:00,,,4.0293,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-19T18:48:21-05:00,25.4379,66.0456,,,,255.75,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-19T18:48:24-05:00,,,,-55,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-19T19:48:07-05:00,,,4.0293,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-19T19:48:22-05:00,25.6222,67.7165,,,,274.65,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-19T19:48:26-05:00,,,,-63,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-19T20:48:08-05:00,,,4.0293,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-19T20:48:22-05:00,25.4513,67.0924,,,,271.05,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-19T20:48:25-05:00,,,,-56,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-19T21:48:08-05:00,,,4.0256,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-19T21:48:22-05:00,25.3658,67.277,,,,269.7,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-19T21:48:27-05:00,,,,-58,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-19T22:48:07-05:00,,,4.0256,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-19T22:48:23-05:00,25.3391,67.9179,,,,265.35,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-19T22:48:25-05:00,,,,-53,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-19T23:48:07-05:00,,,4.0256,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-19T23:48:24-05:00,25.1976,66.3844,,,,268.8,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-19T23:48:28-05:00,,,,-60,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-20T00:48:07-05:00,,,4.0256,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-20T00:48:24-05:00,25.1549,64.3046,,,,268.2,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-20T00:48:27-05:00,,,,-54,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-20T01:48:07-05:00,,,4.0256,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-20T01:48:24-05:00,25.1709,63.8346,,,,268.35,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-20T01:48:27-05:00,,,,-51,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-20T02:48:07-05:00,,,4.0256,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-20T02:48:24-05:00,25.0854,63.3356,,,,1.5,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-20T02:48:27-05:00,,,,-53,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-20T03:48:07-05:00,,,4.0256,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-20T03:48:25-05:00,25.016,63.1418,,,,0.6,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-20T03:48:29-05:00,,,,-51,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-20T04:48:07-05:00,,,4.0256,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-20T04:48:26-05:00,24.9706,61.6312,,,,0.6,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-20T04:48:29-05:00,,,,-56,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-20T05:48:08-05:00,,,4.0293,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-20T05:48:26-05:00,24.9012,61.2741,,,,0.6,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-20T05:48:31-05:00,,,,-58,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-20T06:48:08-05:00,,,4.0256,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-20T06:48:26-05:00,24.9413,61.3474,,,,6.9,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-20T06:48:31-05:00,,,,-48,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-20T07:48:08-05:00,,,4.0256,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-20T07:48:26-05:00,24.8718,62.4155,,,,25.95,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-20T07:48:32-05:00,,,,-66,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-20T08:48:09-05:00,,,4.0256,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-20T08:48:27-05:00,24.8024,63.0152,,,,24.45,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-20T08:48:29-05:00,,,,-56,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-20T09:48:08-05:00,,,4.0256,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-20T09:48:27-05:00,24.8585,62.649,,,,25.2,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-20T09:48:30-05:00,,,,-57,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-20T10:48:08-05:00,,,4.0256,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-20T10:48:27-05:00,24.8585,63.1205,,,,25.2,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-20T10:48:31-05:00,,,,-56,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-20T11:48:09-05:00,,,4.0256,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-20T11:48:27-05:00,24.9573,62.5711,,,,25.2,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-20T11:48:34-05:00,,,,-63,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-20T12:48:09-05:00,,,4.0256,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-20T12:48:28-05:00,24.984,62.4247,,,,24.75,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-20T12:48:43-05:00,,,,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,502,,
2025-03-20T12:48:44-05:00,,,,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,507,,
2025-03-20T13:48:09-05:00,,,4.0256,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-20T13:48:28-05:00,24.9706,62.2187,,,,25.5,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-20T13:48:31-05:00,,,,,,,,,,,,,,,,,,,,"4c:ed:fb:7a:67:20,-49;a4:be:2c:60:26:9e,-51;88:66:39:41:54:cf,-53;a4:be:2c:5f:dd:56,-54;a4:be:2c:48:99:87,-58",,TTQ1F13GS1A,,,
2025-03-20T13:48:41-05:00,,,,-65,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-20T14:48:09-05:00,,,4.0256,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-20T14:48:29-05:00,25.016,66.0578,,,,24.9,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-20T14:48:33-05:00,,,,-65,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-20T15:48:09-05:00,,,4.0256,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-20T15:48:29-05:00,24.9706,64.5701,,,,24.15,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-20T15:48:33-05:00,,,,-65,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-20T16:48:10-05:00,,,4.0256,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-20T16:48:29-05:00,25.2831,62.2675,,,,23.85,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-20T16:48:33-05:00,,,,-56,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-20T17:48:11-05:00,,,4.0256,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-20T17:48:29-05:00,25.0988,63.7568,,,,23.55,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-20T17:48:34-05:00,,,,-63,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-20T18:48:10-05:00,,,4.0256,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-20T18:48:30-05:00,25.0854,64.7623,,,,23.25,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-20T18:48:35-05:00,,,,-61,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-20T19:48:10-05:00,,,4.0256,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-20T19:48:30-05:00,25.1976,65.5787,,,,25.35,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-20T19:48:34-05:00,,,,-53,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-20T20:48:10-05:00,,,4.0256,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-20T20:48:30-05:00,25.8598,72.4575,,,,54.9,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-20T20:48:35-05:00,,,,-56,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-20T21:48:10-05:00,,,4.0256,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-20T21:48:31-05:00,25.6355,66.9139,,,,57.45,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-20T21:48:34-05:00,,,,-59,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-20T22:48:10-05:00,,,4.0256,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-20T22:48:31-05:00,25.6916,64.5899,,,,51,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-20T22:48:35-05:00,,,,-53,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-20T23:48:10-05:00,,,4.0256,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-20T23:48:33-05:00,26.6075,69.6193,,,,69.6,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-20T23:48:36-05:00,,,,-60,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-21T00:48:10-05:00,,,4.0256,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-21T00:48:33-05:00,25.6355,63.3219,,,,58.35,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-21T00:48:36-05:00,,,,-54,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-21T01:48:11-05:00,,,4.0256,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-21T01:48:33-05:00,25.6916,62.6978,,,,37.65,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-21T01:48:36-05:00,,,,-55,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-21T02:48:11-05:00,,,4.0219,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-21T02:48:33-05:00,25.2831,60.322,,,,38.25,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-21T02:48:49-05:00,,,,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,507,,
2025-03-21T03:48:11-05:00,,,4.0219,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-21T03:48:33-05:00,25.1549,59.7406,,,,1.5,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-21T03:48:36-05:00,,,,,,,,,,,,,,,,,,,,"a4:be:2c:60:26:9e,-47;4c:ed:fb:7a:67:20,-51;88:66:39:41:54:cf,-62;a4:be:2c:5f:dd:56,-63;88:66:39:5a:1e:59,-63",,TTQ1F13GS1A,,,
2025-03-21T03:48:40-05:00,,,,-57,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-21T04:48:11-05:00,,,4.0256,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-21T04:48:33-05:00,25.1709,58.8678,,,,240.9,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-21T04:48:39-05:00,,,,-59,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-21T05:48:11-05:00,,,4.0219,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-21T05:48:34-05:00,25.7771,59.3759,,,,233.4,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-21T05:48:50-05:00,,,,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,507,,
2025-03-21T06:48:12-05:00,,,4.0182,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-21T06:48:34-05:00,26.1456,57.9522,,,,232.05,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-21T06:48:37-05:00,,,,,,,,,,,,,,,,,,,,"4c:ed:fb:7a:67:20,-50;a4:be:2c:5f:dd:56,-51;a4:be:2c:60:26:9e,-54;88:66:39:5e:df:51,-56;88:66:39:41:54:cf,-58",,TTQ1F13GS1A,,,
2025-03-21T06:48:41-05:00,,,,-63,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-21T07:48:13-05:00,,,4.0219,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-21T07:48:34-05:00,25.7637,60.9354,,,,231.6,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-21T07:48:36-05:00,,,,-61,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-21T08:48:14-05:00,,,4.0219,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-21T08:48:34-05:00,26.0868,61.0788,,,,230.85,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-21T08:48:43-05:00,,,,-56,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-21T09:48:15-05:00,,,4.0219,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-21T09:48:34-05:00,25.7076,62.6902,,,,227.4,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-21T09:48:36-05:00,,,,-58,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-21T10:48:15-05:00,,,4.0219,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-21T10:48:34-05:00,25.3658,63.0976,,,,224.85,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-21T10:48:38-05:00,,,,-61,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-21T11:48:16-05:00,,,4.0219,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-21T11:48:34-05:00,25.721,65.3269,,,,236.85,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-21T11:48:38-05:00,,,,-69,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-21T12:48:16-05:00,,,4.0219,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-21T12:48:34-05:00,25.8759,60.8591,,,,245.85,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-21T12:48:50-05:00,,,,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,507,,
2025-03-21T13:48:17-05:00,,,4.0219,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-21T13:48:34-05:00,25.8759,61.3855,,,,244.35,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-21T13:48:36-05:00,,,,,,,,,,,,,,,,,,,,"4c:ed:fb:7a:67:20,-49;a4:be:2c:5f:dd:56,-52;a4:be:2c:60:26:9e,-55;88:66:39:5e:df:51,-57;88:66:39:41:54:cf,-62",,TTQ1F13GS1A,,,
2025-03-21T13:48:40-05:00,,,,-53,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-21T14:48:17-05:00,,,4.0256,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-21T14:48:34-05:00,25.9453,60.9903,,,,238.65,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-21T14:48:39-05:00,,,,-51,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-21T15:48:17-05:00,,,4.0219,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-21T15:48:35-05:00,25.7477,59.4858,,,,236.7,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-21T15:48:50-05:00,,,,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,507,,
2025-03-21T16:48:17-05:00,,,4.0219,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-21T16:48:36-05:00,26.0441,60.7065,,,,202.8,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-21T16:48:53-05:00,,,,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,502,,
2025-03-21T16:48:54-05:00,,,,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,507,,
2025-03-21T17:48:18-05:00,,,4.0219,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-21T17:48:36-05:00,25.8892,60.6256,,,,208.05,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-21T17:48:39-05:00,,,,,,,,,,,,,,,,,,,,"a4:be:2c:60:26:9e,-53;a4:be:2c:5f:dd:56,-53;4c:ed:fb:7a:67:20,-56;88:66:39:5a:1e:59,-56;88:66:39:41:54:cf,-59",,TTQ1F13GS1A,,,
2025-03-21T17:48:42-05:00,,,,-59,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-21T18:48:18-05:00,,,4.0182,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-21T18:48:36-05:00,25.9586,62.2095,,,,219.75,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-21T18:48:40-05:00,,,,-58,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-21T19:48:18-05:00,,,4.0219,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-21T19:48:37-05:00,26.0574,64.1993,,,,226.5,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-21T19:48:52-05:00,,,,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,507,,
2025-03-21T20:48:18-05:00,,,4.0182,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-21T20:48:38-05:00,25.8598,62.1134,,,,229.5,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-21T20:48:55-05:00,,,,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,502,,
2025-03-21T20:48:56-05:00,,,,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,507,,
2025-03-21T21:48:19-05:00,,,4.0182,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-21T21:48:38-05:00,25.6355,62.1164,,,,24.6,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-21T21:48:41-05:00,,,,,,,,,,,,,,,,,,,,"a4:be:2c:60:26:9e,-46;88:66:39:41:54:cf,-50;a4:be:2c:5f:dd:56,-53;4c:ed:fb:7a:67:20,-54;88:66:39:5a:1e:59,-60",,TTQ1F13GS1A,,,
2025-03-21T21:48:43-05:00,,,,-49,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-21T22:48:19-05:00,,,4.0182,,,,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
2025-03-21T22:48:38-05:00,25.5207,73.1762,,,,213.3,,,,,,,,,,,,,,,,TTQ1F13GS1A,,,
